"IP","Year","Month","Day","Week","Date","Time","Page_Access_Method_and_Path","Path","Section","Page","Author","Response_Code","Bytes","User_Agent"
"23.251.102.74",2021,9,7,36,"2021-09-07","15:17:38","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"172.105.189.111",2021,9,7,36,"2021-09-07","16:26:35","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"128.1.248.26",2021,9,7,36,"2021-09-07","17:48:22","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"162.142.125.196",2021,9,7,36,"2021-09-07","19:40:08","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"3.139.75.28",2021,9,7,36,"2021-09-07","22:10:54","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"
"45.146.164.110",2021,9,8,36,"2021-09-08","02:00:24","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"80.82.77.192",2021,9,8,36,"2021-09-08","02:24:08","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
"34.217.124.186",2021,9,8,36,"2021-09-08","03:48:03","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"34.210.194.58",2021,9,8,36,"2021-09-08","03:48:33","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"52.33.186.3",2021,9,8,36,"2021-09-08","03:49:37","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"184.105.247.252",2021,9,8,36,"2021-09-08","05:31:33","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"74.120.14.116",2021,9,8,36,"2021-09-08","06:27:43","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67332,"-"
"162.221.192.26",2021,9,8,36,"2021-09-08","07:14:22","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"3.248.208.117",2021,9,8,36,"2021-09-08","08:35:23","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:81.0) Gecko/20100101 Firefox/81.0"
"81.217.153.2",2021,9,8,36,"2021-09-08","09:04:21","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12374,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"81.217.153.2",2021,9,8,36,"2021-09-08","09:21:58","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12386,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"81.217.153.2",2021,9,8,36,"2021-09-08","09:22:00","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5825,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"81.217.153.2",2021,9,8,36,"2021-09-08","09:22:08","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5825,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"81.217.153.2",2021,9,8,36,"2021-09-08","09:24:28","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5825,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"81.217.153.2",2021,9,8,36,"2021-09-08","09:24:33","GET /blog/2021/09/People-dont-leave-their-jobs-they-leave-their-managers/ HTTP/1.1","/blog/2021/09/People-dont-leave-their-jobs-they-leave-their-managers/","blog","People-dont-leave-their-jobs-they-leave-their-managers","Maria",200,8963,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"81.217.153.2",2021,9,8,36,"2021-09-08","09:26:37","GET /blog/Maria/ HTTP/1.1","/blog/Maria/","blog","Maria","",200,4094,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"128.14.134.170",2021,9,8,36,"2021-09-08","11:17:23","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"162.142.125.195",2021,9,8,36,"2021-09-08","11:38:29","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67371,"-"
"74.208.131.173",2021,9,8,36,"2021-09-08","13:20:38","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
"74.208.131.173",2021,9,8,36,"2021-09-08","13:20:39","GET /familycouncil/ HTTP/1.1","/familycouncil/","familycouncil","familycouncil","",200,6441,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
"74.208.131.173",2021,9,8,36,"2021-09-08","13:20:40","GET /reporting/ HTTP/1.1","/reporting/","reporting","reporting","",200,6291,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
"74.208.131.173",2021,9,8,36,"2021-09-08","13:20:41","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5837,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
"143.198.115.59",2021,9,8,36,"2021-09-08","13:22:16","GET /blog/2021/05/Writing-Your-Companys-Values-for-Long-Term-Success/ HTTP/1.1","/blog/2021/05/Writing-Your-Companys-Values-for-Long-Term-Success/","blog","Writing-Your-Companys-Values-for-Long-Term-Success","Sherry",200,11734,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
"143.198.115.59",2021,9,8,36,"2021-09-08","13:22:21","GET /blog/2021/05/Streamlining-the-Onboarding-Process/ HTTP/1.1","/blog/2021/05/Streamlining-the-Onboarding-Process/","blog","Streamlining-the-Onboarding-Process","Sherry",200,8499,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
"143.198.115.59",2021,9,8,36,"2021-09-08","13:22:21","GET /blog/2021/09/Keeping-Together-3-Gens/ HTTP/1.1","/blog/2021/09/Keeping-Together-3-Gens/","blog","Keeping-Together-3-Gens","Nicholas",200,8177,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
"143.198.115.59",2021,9,8,36,"2021-09-08","13:22:22","GET /blog/2021/05/How-do-I-choose-an-asset-manager%3F/ HTTP/1.1","/blog/2021/05/How-do-I-choose-an-asset-manager?/","blog","How-do-I-choose-an-asset-manager?","Zara",200,7546,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
"143.198.115.59",2021,9,8,36,"2021-09-08","13:22:23","GET /careers/ HTTP/1.1","/careers/","careers","careers","",200,3928,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0"
"128.14.134.170",2021,9,8,36,"2021-09-08","15:05:02","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
"162.142.125.196",2021,9,8,36,"2021-09-08","15:10:38","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67371,"-"
"45.146.164.110",2021,9,8,36,"2021-09-08","19:43:01","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"45.146.164.110",2021,9,8,36,"2021-09-08","19:43:03","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"216.218.206.68",2021,9,9,36,"2021-09-09","00:16:07","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,67371,"-"
"54.244.109.70",2021,9,9,36,"2021-09-09","03:07:19","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"52.89.138.4",2021,9,9,36,"2021-09-09","03:07:19","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36"
"81.217.153.2",2021,9,9,36,"2021-09-09","10:22:36","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"81.217.153.2",2021,9,9,36,"2021-09-09","10:22:39","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5837,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"81.217.153.2",2021,9,9,36,"2021-09-09","10:22:46","GET /blog/2021/03/Family-Wealth-Four-Types-Of-Capital/ HTTP/1.1","/blog/2021/03/Family-Wealth-Four-Types-Of-Capital/","blog","Family-Wealth-Four-Types-Of-Capital","Nicholas",200,11863,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"81.217.153.2",2021,9,9,36,"2021-09-09","10:23:11","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"81.217.153.2",2021,9,9,36,"2021-09-09","10:23:14","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5837,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"45.146.164.110",2021,9,9,36,"2021-09-09","11:40:52","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","15:34:04","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","15:34:07","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5837,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","15:34:14","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","15:35:38","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","15:39:52","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","15:40:07","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5837,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","15:40:44","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","15:46:20","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5837,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","15:47:39","GET /blog/2021/03/Family-Wealth-Four-Types-Of-Capital/ HTTP/1.1","/blog/2021/03/Family-Wealth-Four-Types-Of-Capital/","blog","Family-Wealth-Four-Types-Of-Capital","Nicholas",200,11863,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","15:47:45","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5837,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","15:47:49","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","15:50:53","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","15:55:56","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","15:55:58","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5837,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","15:56:01","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","15:56:29","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5837,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:02:23","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5837,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:02:28","GET /reporting/ HTTP/1.1","/reporting/","reporting","reporting","",200,6291,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:02:34","GET /familycouncil/ HTTP/1.1","/familycouncil/","familycouncil","familycouncil","",200,6441,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:02:37","GET /about/ HTTP/1.1","/about/","about","about","",200,7426,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:02:46","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5837,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:02:50","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,12387,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:02:56","GET /terms/ HTTP/1.1","/terms/","terms","terms","",200,4744,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:03:00","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5837,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:03:02","GET /careers/ HTTP/1.1","/careers/","careers","careers","",200,3928,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:03:08","GET /contact/ HTTP/1.1","/contact/","contact","contact","",200,4458,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:03:16","GET /about/ HTTP/1.1","/about/","about","about","",200,7426,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:12:26","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:13:00","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5953,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:21:48","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5953,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:21:51","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5953,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:21:52","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:21:58","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5953,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:22:36","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:22:38","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5953,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:22:40","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5953,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:22:42","GET /blog/2021/03/Family-Wealth-Four-Types-Of-Capital/ HTTP/1.1","/blog/2021/03/Family-Wealth-Four-Types-Of-Capital/","blog","Family-Wealth-Four-Types-Of-Capital","Nicholas",200,11883,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:22:45","GET /about/ HTTP/1.1","/about/","about","about","",200,6617,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:22:48","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5953,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:24:13","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:24:28","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5953,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:29:02","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5953,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:29:05","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5953,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:30:49","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5948,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"84.115.232.118",2021,9,9,36,"2021-09-09","16:31:51","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36"
"213.47.122.206",2021,9,9,36,"2021-09-09","20:40:49","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"213.47.122.206",2021,9,9,36,"2021-09-09","20:42:35","GET /reporting/ HTTP/1.1","/reporting/","reporting","reporting","",200,6426,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"213.47.122.206",2021,9,9,36,"2021-09-09","20:43:46","GET /familycouncil/ HTTP/1.1","/familycouncil/","familycouncil","familycouncil","",200,6670,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"213.47.122.206",2021,9,9,36,"2021-09-09","20:46:20","GET /about/ HTTP/1.1","/about/","about","about","",200,6617,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"213.47.122.206",2021,9,9,36,"2021-09-09","20:48:05","GET /blog/ HTTP/1.1","/blog/","blog","main_blog_page","",200,5948,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
"143.198.100.123",2021,9,9,36,"2021-09-09","20:55:47","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (Windows NT 6.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
"93.174.95.106",2021,9,9,36,"2021-09-09","21:30:06","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,36876,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36"
"137.226.113.44",2021,9,9,36,"2021-09-09","23:13:53","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,8869,"Mozilla/5.0 (X11; Linux x86_64; rv:84.0) Gecko/20100101 Firefox/84.0"
"162.142.125.57",2021,9,9,36,"2021-09-09","23:37:32","GET / HTTP/1.1","/mainpage/","main_page","main_page","",200,36876,"-"
